Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,ENPH,JNJ,JPM,KO,MA,MCD,NEE,NVDA,PFE,PG,TSLA,UNH,V,VWS.CO,AAPL,ENPH,JNJ,JPM,KO,MA,MCD,NEE,NVDA,PFE,PG,TSLA,UNH,V,VWS.CO,AAPL,ENPH,JNJ,JPM,KO,MA,MCD,NEE,NVDA,PFE,PG,TSLA,UNH,V,VWS.CO,AAPL,ENPH,JNJ,JPM,KO,MA,MCD,NEE,NVDA,PFE,PG,TSLA,UNH,V,VWS.CO,AAPL,ENPH,JNJ,JPM,KO,MA,MCD,NEE,NVDA,PFE,PG,TSLA,UNH,V,VWS.CO
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,72.3338851928711,29.34000015258789,121.93694305419922,118.4303207397461,45.141258239746094,292.3960266113281,172.62315368652344,50.714515686035156,5.963802337646484,27.048362731933594,104.73535919189453,28.68400001525879,261.7021179199219,182.43106079101562,127.72190856933594,72.39409318664748,29.350000381469727,121.97871341265466,118.43872289287012,45.502452839257835,292.53093811690076,172.63175928126233,51.78992986258217,5.963802337646484,27.193487283007503,105.85561393679454,28.713333129882812,264.5651947471003,182.45015560442414,129.0390291879158,71.09119131937346,26.040000915527344,121.19347656117819,116.89422527279962,44.9524486268267,288.6469749888447,170.0611920466966,50.57211926769685,5.884504138806288,26.868686701008944,104.33647948028097,28.11400032043457,259.27746662645575,180.1401783945445,126.63721143905983,71.34406195339083,26.3700008392334,121.85340233728836,117.3391039109242,45.41215340650924,289.57217909409826,170.22454092732008,51.42650102071602,5.934966672080798,27.158935803156766,105.6604151401902,28.299999237060547,263.0262957307486,180.40744752196363,128.07055857948026,135480400.0,7775400.0,5777000.0,10803700.0,11867700.0,3272400.0,3554200.0,7884800.0,237536000.0,16514072.0,8130800.0,142981500.0,2543400.0,8733000.0,4021300.0
2020-01-03,71.63064575195312,29.290000915527344,120.52521514892578,116.8674545288086,44.89499282836914,289.5432434082031,172.01275634765625,51.075809478759766,5.86834716796875,26.903247833251953,104.03095245361328,29.534000396728516,259.0538635253906,180.98016357421875,125.6300048828125,72.38926493117573,29.729999542236328,121.43575052629826,117.61931202449885,45.141265185205114,291.46115133023926,172.4168257434981,51.2968418411217,5.912098283248919,27.117478177330494,104.83719397651578,30.266666412353516,261.1474777896583,182.27833406472013,127.14081662393997,71.40667380039741,28.3799991607666,119.4559600229876,115.8030309735662,44.40245437766339,287.7795704712635,170.95530456110296,50.612486964883175,5.819375789570351,26.723568977852118,103.41990324788114,29.128000259399414,254.41925351714136,179.3765343494469,125.04891662344579,71.56321309934685,28.790000915527344,119.87363820488616,116.15783882531366,44.59126088815003,288.6083923400696,171.41954752745082,50.71662905230675,5.844234388573591,26.758123245098464,103.67450924190267,29.366666793823242,257.0228580943841,179.8442625743958,126.75343430282103,146322800.0,4811000.0,5752400.0,10386800.0,11354500.0,2501300.0,2767600.0,7097200.0,205384000.0,14922848.0,7970500.0,266677500.0,2711400.0,4899700.0,3469220.0
2020-01-06,72.20140838623047,29.65999984741211,120.37486267089844,116.7745590209961,44.878570556640625,290.31427001953125,173.9471435546875,51.33085250854492,5.892956256866455,26.868690490722656,104.17523193359375,30.1026668548584,260.8522033691406,180.5888214111328,125.59124755859375,72.23994237629597,29.65999984741211,120.45839066321275,116.80835761995961,45.07558779866611,290.41062276724114,174.32542244139267,51.56038800754354,5.898176519464269,26.9516196111951,104.54865235220755,30.104000091552734,260.95063548394927,180.6079162255537,126.24981518410209,70.50354624985978,27.829999923706055,119.330667168016,115.31308543034523,44.75543752042216,285.2930448075252,171.38518171057393,51.097065451327246,5.74902588859055,26.74429958858132,103.86121872022308,29.333332061767578,256.97812830405667,178.651112852073,122.64710373580903,70.75401351048198,29.049999237060547,120.29132193205699,115.36377043840189,44.862155323664425,286.5844833909179,171.60011170363043,51.156574294439245,5.775127201579622,26.827225930486435,104.02246962369718,29.364667892456055,257.6759997111009,179.45292027684067,124.73900356598314,118387200.0,4628800.0,7731300.0,10259000.0,14698300.0,3307200.0,4660400.0,5518800.0,262636000.0,15771951.0,6674400.0,151995000.0,3079100.0,10109500.0,3479865.0
2020-01-07,71.86185455322266,29.989999771118164,121.1099624633789,114.78934478759766,44.53378677368164,289.33123779296875,174.20509338378906,51.286231994628906,5.96429967880249,26.778850555419922,103.53024291992188,31.270666122436523,259.2775573730469,180.11155700683594,123.88675689697266,72.46633779595872,30.200000762939453,121.50258097541192,116.46201482056142,44.82110027446731,292.38637897738187,174.24806889547207,51.47751324613792,6.010039320802731,27.04145572708094,104.56563127104756,31.441999435424805,260.7985452850645,181.457457434426,126.63720984363289,71.6426965801033,28.65999984741211,118.10268719146687,114.73865976999133,44.451698096737815,289.01320899270826,172.3824777956624,51.04394500377579,5.8763005694931705,26.730475699174423,103.4284056885982,30.224000930786133,257.30023213092335,180.02565218764752,123.3056760170009,72.21105649751387,29.81999969482422,120.29966576803646,115.97203816638194,44.69796725905158,290.80579378122917,173.5516976921201,51.15446284400391,5.921294392039842,27.034545430269766,104.28556593510696,30.760000228881836,260.0917453013918,180.9706343288726,125.82369808944131,108872000.0,5363100.0,7382900.0,10531300.0,9973900.0,3182000.0,4047400.0,6653200.0,314856000.0,20108107.0,7583400.0,268231500.0,2492900.0,4392300.0,3076595.0
2020-01-08,73.01782989501953,31.0,121.09326171875,115.68477630615234,44.61589050292969,294.4363708496094,177.0249481201172,51.26284408569336,5.975486755371094,26.993078231811523,103.97154998779297,32.80933380126953,264.74420166015625,183.19464111328125,125.01017761230469,73.31886979288494,31.5,121.94531601553697,116.22543779956246,44.853952130458126,296.22171687475486,177.6955286697896,51.634776002297876,6.01675195985036,27.10364852711478,104.75233224183954,33.232666015625,266.06837987950684,183.74827402438402,125.90116872534618,71.56561372170107,29.440000534057617,120.04070456332589,114.55276831844789,44.45171309365263,290.0068007515905,173.8353811521842,51.220338229536345,5.920052401950536,26.77884793734059,103.5387223681999,31.215333938598633,259.50122370936134,180.21649193017626,122.6471071579528,71.56561372170107,29.68000030517578,121.0180699601295,114.63723902312606,44.55022016551553,290.2673533040799,174.19646197752425,51.36273463130626,5.960074415808599,26.78575823347617,103.69997327008548,31.579999923706055,260.80749028650945,180.87512443761008,123.26692770518547,132079200.0,5446100.0,6605800.0,9695300.0,10676000.0,3224400.0,5284200.0,5936000.0,277108000.0,16403507.0,5385100.0,467164500.0,3379200.0,5712000.0,2522675.0
2020-01-09,74.56880187988281,31.59000015258789,121.45243072509766,116.10716247558594,45.42858123779297,298.296630859375,179.12265014648438,51.664527893066406,6.041114330291748,26.875593185424805,105.1087646484375,32.089332580566406,263.24102783203125,184.46421813964844,124.2741470336914,74.76146451044018,32.369998931884766,121.9870581538183,116.77453643657483,45.47783633814379,300.072317360664,179.9995550176003,51.819678962767235,6.11345267607093,27.13819828788188,105.13422395139837,33.253334045410156,265.9072678963949,185.1037559838373,126.13360870087364,73.74275001069596,30.959999084472656,121.11829336209352,115.76924100324855,45.018131462652626,297.2543615199721,177.18828033115855,51.120445177756686,5.987420054256741,26.806487456957115,103.97153928352525,31.524667739868164,262.7936737657885,183.76741042360302,123.57683967244324,73.99320996049889,31.6200008392334,121.76150842320266,116.6224814418126,45.149475265438205,297.5052836666721,177.84166274619716,51.145948041602836,6.061746936440658,27.13819828788188,103.97153928352525,33.13999938964844,263.3036639543433,184.22558396352989,125.55252046464082,170108400.0,6544400.0,6112700.0,9469000.0,15398000.0,3292600.0,5971600.0,6958000.0,255112000.0,21971895.0,5944000.0,426606000.0,2838200.0,6748000.0,3496565.0
2020-01-10,74.73737335205078,30.670000076293945,121.1767807006836,114.9498291015625,45.58455276489258,300.2942199707031,178.19412231445312,51.762298583984375,6.073428153991699,27.29023551940918,105.21061706542969,31.876667022705078,264.0552673339844,184.9605712890625,123.38314819335938,75.30092656417412,32.0,122.1123756612891,115.94666858948106,45.91291385013112,301.0469567862686,179.6384452467865,52.00670969748756,6.178579686055436,27.386985214933816,105.50765308278588,32.3293342590332,264.8962953279312,185.72420352430805,125.04891131444496,74.23644614635045,30.3700008392334,121.04312063587557,114.73017688935886,45.518882426734905,297.94912922329394,178.19412231445312,51.68578674308954,6.059259007093538,26.930880698274876,104.64200433579077,31.579999923706055,261.44270706046905,184.33057360260443,122.6858482227988,74.8024026801614,31.559999465942383,121.75317857695855,115.91288288242792,45.54350841210861,300.68986402486433,179.19999288196016,51.819683275402774,6.148252382379654,26.937790993874238,105.15120986195845,32.11933135986328,264.8962953279312,184.70284231458902,124.23539960802017,140644800.0,5649800.0,5042600.0,10190900.0,13040100.0,2948000.0,2336400.0,5125600.0,316296000.0,21557357.0,3927100.0,194392500.0,2477900.0,6586400.0,3616510.0
2020-01-13,76.3340835571289,30.790000915527344,121.71141815185547,115.90442657470703,46.077091217041016,304.19305419921875,177.54074096679688,52.368011474609375,6.263845443725586,27.23494529724121,105.98291015625,34.990665435791016,255.75230407714844,186.4496307373047,122.95701599121094,76.36057889021191,31.889999389648438,121.78659716450179,115.90442657470703,46.15917991695127,304.6080476071391,178.6325888461316,52.45940214429102,6.288952489506994,27.48372978525852,105.99988734280988,35.04199981689453,263.4467988439429,186.7073596904912,123.80926738646136,74.93485068528152,30.530000686645508,120.89277249447834,114.68793487682214,45.494250174338816,301.96379360599445,176.8959510812367,51.6560294805263,6.133835297475145,27.09673107532798,105.07482492228219,32.79999923706055,255.0096810978994,185.44736442164358,121.83359403332827,75.05286332420356,30.940000534057617,121.52763873436908,115.05119890151266,45.584549623129995,302.3112265229795,178.28870615447968,51.6560294805263,6.156456910250187,27.380069813465166,105.23607582010342,32.900001525878906,263.37520690881564,185.6000937690928,123.38314538325798,121532000.0,12390300.0,4593200.0,12355200.0,14302900.0,3236400.0,2784200.0,5879600.0,319840000.0,15392405.0,8409200.0,397764000.0,6994900.0,11290500.0,4062940.0
