risk_aversion,annual_return,annual_volatility,sharpe_ratio,portfolio_esg_score,max_weight,l2_weight_norm,active_holdings,cumulative_return,maximum_drawdown
0.1,0.5210064576060519,0.3706715682229404,1.4055743743817237,21.999999999387498,0.299999999665404,0.5254347375066616,5,9.09479642016135,-0.4580332242037297
0.25,0.5210010047267343,0.37066103273520584,1.4055996145106757,22.000000001495213,0.2999999997124403,0.5252988816210863,5,9.09472067029407,-0.45798500748036197
0.5,0.5201074601184688,0.3692118162469198,1.4086966809605943,22.000000002080295,0.2999999997361274,0.5069596774027167,5,9.07708849929466,-0.45374372412888386
0.75,0.5196321249763922,0.3686583914454786,1.4095220318706385,22.000000029221926,0.29999999789133186,0.5008114091531853,6,9.063619243663204,-0.4537940903688993
1.0,0.5008189356590743,0.34689143772767955,1.443733921308927,22.00000001951266,0.29999999860323556,0.48483493648265125,6,8.515941261403887,-0.4448950758788679
