Date,Sample covariance,Ledoit-Wolf,Wasserstein DRO,Equal weight
2024-09-11,1.1471370417632223,1.1471370420478286,1.1471370414142232,1.1664824467589234
2024-09-12,1.1405993802365413,1.1405993805215469,1.140599379871681,1.1651501141016711
2024-09-13,1.1580978456492148,1.1580978458997995,1.1580978453172546,1.1762426537284065
2024-09-16,1.1539751683043258,1.1539751685746904,1.1539751679647274,1.1783556337423005
2024-09-17,1.1728683805654698,1.1728683808252902,1.1728683802562538,1.1828914298359754
2024-09-18,1.169928691783629,1.1699286920444942,1.169928691478969,1.1788338564789427
2024-09-19,1.198573271857058,1.1985732720959346,1.198573271560906,1.1836776480936293
2024-09-20,1.1820656048977252,1.1820656051502951,1.1820656045845168,1.1792106252723238
2024-09-23,1.2084938753578927,1.2084938755905423,1.20849387506444,1.1874101514679232
2024-09-24,1.223238599185713,1.2232385993873562,1.2232385989126424,1.1841591231119861
2024-09-25,1.221390046346494,1.2213900465443706,1.221390046065953,1.17974163658128
2024-09-26,1.2222541894907748,1.2222541896611596,1.2222541892310343,1.1796262380038427
2024-09-27,1.2312081365560161,1.2312081367394916,1.231208136290846,1.1851881018823824
2024-09-30,1.227325091798316,1.2273250919920247,1.2273250915183145,1.1851954351940448
2024-10-01,1.2070510144258313,1.2070510146244704,1.20705101414217,1.1728226598754479
2024-10-02,1.1888954128625748,1.188895413058795,1.188895412570767,1.1682931830847507
2024-10-03,1.1788335803233125,1.1788335804965637,1.1788335800436243,1.1624489247319478
2024-10-04,1.1936531521902494,1.1936531523793168,1.1936531518966642,1.169664109028371
2024-10-07,1.1839266451156534,1.1839266452783452,1.1839266448474595,1.159870747302739
2024-10-08,1.1913697199475506,1.1913697201077664,1.1913697196697892,1.1644840632248938
2024-10-09,1.1916032050490555,1.1916032052214167,1.191603204762299,1.1749092911822727
2024-10-10,1.1710078431371553,1.171007843325581,1.1710078428192374,1.1659631188624868
2024-10-11,1.1473078285952403,1.1473078288152823,1.147307828261441,1.1662650315153096
2024-10-14,1.160100176700216,1.1601001768953878,1.1601001763810572,1.1737719447019175
2024-10-15,1.1218004552644891,1.1218004554997696,1.1218004548915719,1.1572109244798847
2024-10-16,1.1343141291994265,1.1343141294359762,1.1343141288246306,1.1695200797669958
2024-10-17,1.1311612898048973,1.1311612900325252,1.131161289430678,1.1692711793268067
2024-10-18,1.1341812370009938,1.1341812372284488,1.1341812366250237,1.1728952421351846
2024-10-21,1.133698667316524,1.1336986675231924,1.133698666950323,1.1686532726451773
2024-10-22,1.1388114182131797,1.1388114184131648,1.1388114178585986,1.1689544829817107
2024-10-23,1.062367471281475,1.0623674716470526,1.0623674707665425,1.1463498732560897
2024-10-24,1.1464469654477611,1.1464469657769212,1.146446964960251,1.1638213483534938
2024-10-25,1.1634944806570415,1.1634944809996401,1.163494480171767,1.162704201745514
2024-10-28,1.1606286735019313,1.1606286738351614,1.1606286730246138,1.1679543710898177
2024-10-29,1.1495311149055405,1.1495311152135859,1.1495311144467375,1.1539289067855738
2024-10-30,1.138649875123302,1.13864987546556,1.1386498746409146,1.1542002915153768
2024-10-31,1.1218718225151634,1.1218718228402127,1.121871822054008,1.1424846758606595
2024-11-01,1.1293157304999955,1.1293157307919819,1.1293157300639869,1.145725726915178
2024-11-04,1.1357848065652263,1.135784806837717,1.1357848061580749,1.145606341647271
2024-11-05,1.1670628538139263,1.1670628540367096,1.167062853450321,1.1487934584263177
2024-11-06,1.165237130605235,1.1652371309599086,1.1652371300986641,1.1481892309129504
2024-11-07,1.1655263639796576,1.1655263643280462,1.1655263634556081,1.151020140333436
2024-11-08,1.1733549685055649,1.1733549688862082,1.1733549679307893,1.1567922748872363
2024-11-11,1.1867915847158874,1.1867915851010138,1.186791584123169,1.1564730492347441
2024-11-12,1.146748539756137,1.1467485401632553,1.1467485391375936,1.1411580033516004
2024-11-13,1.146435412598365,1.1464354130203005,1.1464354119714073,1.1411662102605429
2024-11-14,1.1463601662410121,1.1463601666274361,1.1463601656570819,1.138994544091892
2024-11-15,1.123377898550406,1.1233778990267793,1.1233778978837254,1.134942614313946
2024-11-18,1.1547596456572793,1.154759646130627,1.1547596450039053,1.1409088548085462
2024-11-19,1.1660080952169727,1.1660080956873227,1.1660080945560438,1.142553120607386
2024-11-20,1.1721120248309707,1.1721120252905555,1.1721120241858654,1.1459069279642093
2024-11-21,1.169603719000772,1.1696037195010833,1.1696037183263774,1.1497955187169908
2024-11-22,1.193000877295055,1.193000877796306,1.193000876631817,1.1581671619623723
2024-11-25,1.2058588421924201,1.2058588426555947,1.2058588415815044,1.1722377230240462
2024-11-26,1.1999101078111842,1.199910108287419,1.1999101071830407,1.169994260111091
2024-11-27,1.2001564670646079,1.2001564675464218,1.2001564664399966,1.175014341374033
2024-11-28,1.2001564670789893,1.2001564675657412,1.200156466449262,1.1781477157441815
2024-11-29,1.2137826579757964,1.213782658466588,1.2137826573331785,1.1856162708531337
2024-12-02,1.244528627205259,1.2445286276633434,1.2445286266018942,1.1891318064384298
2024-12-03,1.2338927422183168,1.2338927426457966,1.2338927416326506,1.1789652293957285
2024-12-04,1.2481368606060423,1.2481368609809294,1.2481368600593445,1.169131481858043
2024-12-05,1.2500449827703755,1.2500449831524028,1.2500449822044695,1.1705777051530928
2024-12-06,1.2721502082909817,1.2721502086597605,1.2721502077441476,1.170207246937979
2024-12-09,1.2950565488430743,1.2950565491591137,1.295056548356214,1.1777573584456493
2024-12-10,1.2895887236158359,1.2895887239621786,1.2895887230996488,1.1758290829878928
2024-12-11,1.3140622916931908,1.314062292040369,1.3140622911776776,1.1724664099655455
2024-12-12,1.2986040071656775,1.2986040075232859,1.2986040066407285,1.1654355628856494
2024-12-13,1.3148194561228794,1.314819456471157,1.3148194556079547,1.167780153874349
2024-12-16,1.324418249730125,1.3244182500753274,1.3244182492090983,1.1633525263055986
2024-12-17,1.3442797810528802,1.3442797814056457,1.3442797805349225,1.1697359342214049
2024-12-18,1.2776389590293553,1.2776389594106559,1.2776389584748749,1.147915040702689
2024-12-19,1.2599173989130987,1.259917399316108,1.2599173983301506,1.1430113808594093
2024-12-20,1.2884718259961754,1.2884718263565287,1.2884718254673049,1.1579400960241666
2024-12-23,1.3125915263843404,1.312591526745011,1.3125915258546157,1.1709637663555812
2024-12-24,1.3467104083388892,1.3467104087066164,1.346710407799744,1.1838331458177858
2024-12-26,1.338442551941194,1.3384425523077954,1.3384425514017917,1.1826114403564079
2024-12-27,1.307627944538005,1.3076279449105692,1.307627943995952,1.1721125798176544
2024-12-30,1.2809143883624012,1.2809143887480072,1.2809143878076885,1.1587274253835673
2024-12-31,1.2552066800334278,1.2552066804412763,1.255206679458597,1.1539294155355808
